Nation,Name,Club,Description,Birth Date,Website,Facebook,Death Date,Full Name,Height,Wikipedia,Sailor ID,email hash (gravatar md5),LinkedIn,Real Name,Instagram,Twitter,Endomondo
GER,Wolfgang Köhnk,,,,,,,,,,,,,,,,
GER,Wolfgang Pollex,,,,,,,,,,,,,,,,
GER,Wolfgang Rosteck,,,,,,,,,,,,,,,,
GER,Wolfgang Seifert,,,,,,,,,,,,,,,,
GER,Wolfgang Thieschäfer,,,,,,,,,,,,,,,,
GER,Wolfgang Wilde,,,,,,,,,,,,,,,,
GER,Wolfi Stückl,,,,,,,,,,,,,,,,
GER,Yoann Roux,,,,,,,,,,,,,,,,
GER,Yorck Frese,,,,,,,,,,,,,,,,
HKG,Eric Lockeyear,Royal Hong Kong Yacht Club,Hong Kong National President 1970s-80s. International Class President 1970s,1941,,,,,,,,46f437818b107edff86539f3afa6b5ce,,,,,
HKG,Neil Pryde,,,,,,,,,,,,,,,,
IRL,Alex Barry,,,,,,,,,,,,,,,,
IRL,Andrew Morris,,,,,,,,,,,,,,,,
IRL,Barry OConnor,,,,,,,,,,,,,,,,
IRL,Brendan Dwyer,,,,,,,,,,,,,,,,
IRL,Brian Jones,Monkstownbay sailing club,,,,,,,,,,,,,,,
IRL,Chris Bateman,,,,,,,,,,,,,,,,
IRL,Chris Bruen,,,,,,,,,,,,,,,,
IRL,Chris Marwood,,,,,,,,,,,,,,,,
IRL,Colin Barry,,,,,,,,,,,,,,,,
IRL,Colin McErvel,,,,,,,,,,,,,,,,
IRL,Dale Spoonley,,,,,,,,,,,,,,,,
IRL,Denis O'Sullivan,,,,,,,,,,,,,,,,
IRL,Dion Barrett,,,,,,,,,,,,,,,,
IRL,Gary Frost,Monkstownbay sailing club,,,,,,,,,,,,,,,
IRL,Gerry Donleavy,,,,,,,,,,,,,,,,
IRL,Harold Cudmore,,,,,,,,,,,,,,,,
IRL,Jack Anderson,,,,,,,,,,,,,,,,
IRL,James McNicholl,,,,,,,,,,,,,,,,
IRL,Jan Van de Puil,,,,,,,,,,,,,,,,
IRL,John Bourke,,,,,,,,,,,,,,,,
IRL,John Downey,,,,,,,,,,,,,,,,
IRL,John Dunlea,,https://www.youtube.com/channel/UCTOXVv_53aQqzpktecluPAg,,,,,,,,,,,,,,
IRL,John Gorman,,,,,,,,,,,,,,,,
IRL,John O'Gorman,,,,,,,,,,,,,,,,
IRL,Julian Cooke,,,,,,,,,,,,,,,,
IRL,Kieran O'Leary,,,,,,,,,,,,,,,,
IRL,Lisa O'Brien,,,,,,,,,,,,,,,,
IRL,Mark Mansfield,,,,,,,,,,,,,,,,
IRL,Martin Almond,,,,,,,,,,,,,,,,
IRL,Matthew McNicholl,,,,,,,,,,,,,,,,
IRL,Michael Ennis,,,,,,,,,,,,,,,,
IRL,Michael O’Brien,,,,,,,,,,,,,,,,
IRL,Neil Davison,,,,,,,,,,,,,,,,
IRL,Pal O'Sullivan,,,,,,,,,,,,,,,,
IRL,Patrick Maharg,,,,,,,,,,,,,,,,
IRL,Patrick Meharg,,,,,,,,,,,,,,,,
IRL,Paul O'Sullivan,,,,,,,,,,,,,,,,
IRL,Ronan O'Driscoll,,,,,,,,,,,,,,,,
IRL,Sandy O’Brien,,,,,,,,,,,,,,,,
IRL,Sandy Rimmington,,,,,,,,,,,,,,,,
IRL,Stan Reynolds,,,,,,,,,,,,,,,,
IRL,Tim O'Connor,,,,,,,,,,,,,,,,
ITA,Airoldi Massimiliano,,,,,,,,,,,,,,,,
ITA,Alfredo Annese,,,,,,,,,,,,,,,,
ITA,Andrea Greco,,,,,,,,,,,,,,,,
ITA,Andrea Messina,,,,,,,,,,,,,,,,
ITA,Antonio Binacchi,,,,,,,,,,,,,,,,
ITA,Cesare Giorgetti,,,,,,,,,,,,,,,,
ITA,Claus Quarz,,,,,,,,,,,,,,,,
ITA,Erica Giraldi,,,,,,,,,,,,,,,,
ITA,Filippo Cucasso,,,,,,,,,,,,,,,,
ITA,Gabriele Cortegiani,,,,,,,,,,,,,,,,
ITA,Gabriele Natali,,,,,,,,,,,,,,,,
ITA,Giacinto Piacquadio,,,,,,,,,,,,,,,,
ITA,Giovanbattista Bosio,,,,,,,,,,,,,,,,
ITA,Giovanni Giacometti,,,,,,,,,,,,,,,,
ITA,Giuseppe Viaroni,,,,,,,,,,,,,,,,
ITA,Luca Manzi,,,,,,,,,,,,,,,,
ITA,Marco Giraldi,,,,,,,,,,,,,,,,
ITA,Marco Superina,,,,,,,,,,,,,,,,
ITA,Paolo Corbellini,,,,,,,,,,,,,,,,
ITA,Roberto Candela,,,,,,,,,,,,,,,,
ITA,Roberto Loce,,,,,,,,,,,,,,,,
ITA,Urs Vetter,,,,,,,,,,,,,,,,
JPN,Aiko Saito,,,,,,,,,,,,,,,,
JPN,Hirokazu Morimoto,,,,,,,,,,,,,,,,
JPN,Junichi Kawabata,,,,,,,,,,,,,,,,
JPN,Kiyoshi Uzawa,,,,,,,,,,,,,,,,
JPN,Shiro Noguchi,,,,,,,,,,,,,,,,
JPN,Tatsuki Kabeya,,,,,,,,,,,,,,,,
JPN,Yasuhiro Tominaga,,,,,,,,,,,,,,,,
LUX,Elisabeth Speyer,,,,,,,,,,,,,,,,
LUX,Jean-Paul Tousch,,,,,,,,,,,,,,,,
NED,B. Kalf,,,,,,,,,,,,,,,,
NED,Ben Vaes,,,,,,,,,,,,,,,,
NED,Frangois Hardy,,,,,,,,,,,,,,,,
NED,Jos Vaes,,,,,,,,,,,,,,,,
NED,Mark Kalf,,,,,,,,,,,,,,,,
NED,Vincent Hardy,,,,,,,,,,,,,,,,
NZL,Ben Duncan,,,,,,,,,,,,,,,,
NZL,Chris Ryan,,,,,,,,,,,,,,,,
NZL,Colin Spence,,,,,,,,,,,,,,,,
NZL,Paul Head,,,,,,,,,,,,,,,,
NZL,Richard Kiff,,,,,,,,,,,,,,,,
POL,Adam Domalski,,,,,,,,,,,,,,,,
POL,Adam Domżalski,,,,,,,,,,,,,,,,
POL,Adam Kominek,,,,,,,,,,,,,,,,
POL,Adam Kuczyński,,,,,adam.kuczynski.18,,,,,,,,,,,
POL,Adam Najmowicz,Yacht Klub Stal Gdynia,,1980,,100010421836604,,,,,,,,,,,
POL,Adam Szwajkajzer,,,,,,,,,,,,,,,,
POL,Agnieszka Marach,,,,,,,,,,,,,,,,
POL,Agnieszka Skrzypulec,,,,,,,,,,,,,,,,
POL,Aleksander Ludwiczak,,,,,,,,,,,,,,,,
POL,Aleksandra Gill,UKS NAVIGO Sopot,,1993,,,,,,,,,,,,,
POL,Aleksandra Kachlicka,,,,,,,,,,,,,,,,
POL,Aleksandra Mruk,,,,,,,,,,,,,,,,
POL,Alina Limańska,,,,,,,,,,,,,,,,
POL,Andrzej Borowiak,,,,,andrzej.borowiak.739,,,,,,,,,,,
POL,Andrzej Byczkowski,,,,,,,,,,,,,,,,
POL,Andrzej Kubiak,,,,,,,,,,,,,,,,
POL,Andrzej Osiak,,,,,,,,,,,,,,,,
POL,Andrzej Zdrojek,,,,,andrzej.zdrojek,,,,,,,,,,,
POL,Anna Grzybowska,,,,,,,,,,,,,,,,
POL,Anna Jabłońska,,,,,anka.jablonska,,,,,,,,,,,
POL,Anna Kozińska,,,,,,,,,,,,,,,,
POL,Anna Smela,,,,,,,,,,,,,,,,
POL,Anna Śliwka,,,,,,,,,,,03f7629e86acc61883d25f5de503c22d,,,,,
POL,Anna Zabłocka,,,,,,,,,,,,,,,,
POL,Antonina Żółtowska,,,,,,,,,,,,,,,,
POL,Artur Piernicki,,,,,,,,,,,,,,,,
POL,Barbara Terpiłowska,,,2000,,,,,,,,,,,,,
POL,Bartosz Chroł,AZS SGH Warszawa,,,,BartekCh,,,,,,,,,,,
POL,Bartosz Kowalczyk,,,,,,,,,,,,,,,,
POL,Bartosz Makała,,,,,,,,,,,,,,,,
POL,Bartosz Milewski,,,,,bartek.milewski,,,,,,,,,,,
POL,Bartosz Sadowski,,,,,,,,,,,,,,,,
POL,Bartosz Zimny,,,,,,,,,,,,,,,,
POL,Beata Małecka-Monkiewicz,,,,,,,,,,,,,,,,
POL,Bogna Płachecka,,,,,b.plachecka,,,,,,,,,,,
POL,Cezary Czajkowski,,,,,,,,,,,,,,,,
POL,Dariusz Konopczak,Centrum Żeglarskie Szczecin,,1961,,konopczak.darius,,,,,,,,,,,
POL,Dariusz Rzadkowski,,,,,,,,,,,,,,,,
POL,Dominik Buksak,,,,,,,,,,,,,,,,
POL,Dominik Krawiec,,,,,,,,,,,,,,,,
POL,Dominik Narloch,,,,,,,,,,,,,,,,
POL,Dominik Ostrowski,Międzyszkolny Klub Sportowy Dwójka,,1976,,,,,,,,5a05c5342693c3fa491f317ce73a59e2,,,,,
POL,Dominik Pawłowski,,,,,,,,,,,,,,,,
POL,Dominika Zielińska,,,,,,,,,,,,,,,,
POL,Dorota Dajkowska,,,,,,,,,,,,,,,,
POL,Emanuela Bartkowiak,,,,,,,,,,,,,,,,
POL,Eugeniusz Kasprzyk,,,,,,,,,,,,,,,,
POL,Ewa Bartosiewicz,,,,,,,,,,,,,,,,
POL,Ewa Pawlaczyk,,,,,,,,,,,,,,,,
POL,Ewa Szyfter,,,,,,,,,,,,,,,,
POL,Franciszek Badowski,,,,,,,,,,,,,,,,
POL,Franciszek Popiela,,,,,,,,,,,,,,,,
POL,Grzegorz Janiak,,,,,,,,,,,,,,,,
POL,Grzegorz Kidacki,,,,,,,,,,,,,,,,
POL,Grzegorz Stencel,,,,,,,,,,,,,,,,
POL,Grzegorz Szreder,Yacht Klub Stal Gdynia,,1967,,,,,,,,,,,,,
POL,Grzegorz Tomaszewski,,,,,,,,,,,,,,,,
POL,Igor Graczyk,,,,,igor.graczyk.7,,,,,,,,,,,
POL,Iwo Gogołkiewicz,,,,,,,,,,,,,,,,
POL,Jacek Baryła,,,,,,,,,,,,,,,,
POL,Jacek Kuciel,,,,,,,,,,,,,,,,
POL,Jacek Ludwiczak,Yacht Klub Stal Gdynia,,1947,,,,,,,,,,,,,
POL,Jacek Rohowski,,,,,,,,,,,,,,,,
POL,Jacek Szwed,,,,,,,,,,,,,,,,
POL,Jacek Terpiłowski,,,1970,,j.terpilowski,,,,,,,,,,,
POL,Jakub Borkowski,,,,,,,,,,,,,,,,
POL,Jakub Brdulak,,,,,,,,,,,,,,,,
POL,Jakub Doruch,,,,,,,,,,,,,,,,
POL,Jakub Folczak,,,,,,,,,,,,,,,,
POL,Jakub Gąsiorowski,Yacht Klub Stal Gdynia,,1976,,,,,,,,,,,,,
POL,Jakub Grabowski,,,1983,,,,,,,,,,,,,
POL,Jakub Jankowski,,,,,,,,,,,,,,,,
POL,Jakub Klimek,,,,,,,,,,,,,,,,
POL,Jakub Kozanko,,,,,,,,,,,,,,,,
POL,Jakub Kręciwilk,,,,,,,,,,,,,,,,
POL,Jakub Kupś,,,,,,,,,,,,,,,,
POL,Jakub Kusiorski,,,,,,,,,,,,,,,,
POL,Jakub Meduna,,,,,,,,,,,,,,,,
POL,Jakub Pawluk,Legia Warszawa,,,,kuba.pawluk,,,,,,,,,,,
POL,Jakub Tobolski,,,,,,,,,,,,,,,,
POL,Jan Domański,,,,,jasiek.domanski.7,,,,,,,,,,,
POL,Jan Sibilski,,,,,,,,,,,,,,,,
POL,Jan Siekierzyński,Yacht Klub Stal Gdynia,,,,,,,,,,,,,,,
POL,Jan Świderski,,,,,,,,,,,,,,,,
POL,Jan Walczak,,,,,,,,,,,,,,,,
POL,Jarema Drogowski,,,,,,,,,,,,,,,,
POL,Jarosław Górski,,,,,,,,,,,,,,,,
POL,Jarosław Grabowski,,,,,,,,,,,,,,,,
POL,Jarosław Mikienko,,,,,,,,,,,,,,,,
POL,Jarosław Paszko,,,,,,,,,,,,,,,,
POL,Jerzy Plewa,,,,,,,,,,,,,,,,
POL,Jędrzej Bering,,,,,,,,,,,,,,,,
POL,Jędrzej Charłampowicz,,,,,,,,,,,,,,,,
POL,Joanna Jakubowska,,,,,,,,,,,,,,,,
POL,Justyna Bunar,,,,,,,,,,,,,,,,
POL,Kacper Kaczmarek,Organizacja Środowiskowa AZS w Poznaniu,,1991,,kacper.kaczmarek.1612,,,,,,,,,,,
POL,Kacper Madoń,,,,,,,,,,,,,,,,
POL,Kamil Świstelnicki,,,,,,,,,,,,,,,,
POL,Karol Bronicki,,,,,,,,,,,,,,,,
POL,Karol Milewski,Yacht Klub Stal Gdynia,,,,karol.milewski.142,,,,,,,,,,,
POL,Karol Tobolski,,,,,,,,,,,,,,,,
POL,Karolina Gąsiorowska,Yacht Klub Stal Gdynia,,1975-11-28,,karolina.gasiorowska.3551,,,,,,,,,,,
POL,Karolina Skowrońska,,,,,,,,,,,,,,,,
POL,Kazimierz Osiak,,,,,,,,,,,,,,,,
POL,Kazimierz Pelasik,,,,,,,,,,,,,,,,
POL,Konrad Kohut,,,,,,,,,,,,,,,,
POL,Konrad Małachowski,,,,,,,,,,,,,,,,
POL,Konrad Plewa,,,,,,,,,,,,,,,,
POL,Krystian Doch,,,,,,,,,,,,,,,,
POL,Krzysztof Baran,,,,,,,,,,,,,,,,
POL,Krzysztof Huptyś,,,,,,,,,,,,,,,,
POL,Krzysztof Kluza,,,,,,,,,,POLKK42,,,,,,
POL,Krzysztof Krempeć,,,,,,,,,,,,,,,,
POL,Krzysztof Osiak,,,,,,,,,,,,,,,,
POL,Krzysztof Rzadkowski,,,,,,,,,,,,,,,,
POL,Krzysztof Szulc,,,,,,,,,,,,,,,,
POL,Lesław Świstelnicki,,,,,,,,,,,,,,,,
POL,Leszek Świstelnicki,,,,,,,,,,,,,,,,
POL,Łukasz Czaja,,,,,,,,,,,,,,,,
POL,Łukasz Grabia,,,,,,,,,,,,,,,,
POL,Łukasz Kunicki,,,1981,,,,,,,,7d6c371b2819dc1f5ce516082dd7543e,,,,,
POL,Łukasz Maksymowicz,,,,,,,,,,,,,,,,
POL,Łukasz Paszko,,,,,,,,,,,,,,,,
POL,Łukasz Skrzycki,,,,,,,,,,,,,,,,
POL,Łukasz Stawski,,,,,,,,,,,,,,,,
POL,Maciej Goździk,,,,,maciej.gozdzik.3,,,,,,,,,,,
POL,Maciej Graczyk,,,,,,,,,,,,,,,,
POL,Maciej Jamiołowski,,,,,,,,,,,,,,,,
POL,Maciej Kasprzyk,,,,,,,,,,,,,,,,
POL,Maciej Kondolewski,,,,,,,,,,,,,,,,
POL,Maciej Kropidłowski,,,,,,,,,,,,,,,,
POL,Maciej Piasecki,,,,,,,,,,,,,,,,
POL,Magdalena Baczyńska,,,,,,,,,,,,,,,,
POL,Maks Zaniewski,,,,,maks.zaniewski,,,,,,,,,,,
POL,Maksymilian Zaniewski,,,,,,,,,,,,,,,,
POL,Marcin Jaskółka,,,,,,,,,,,,,,,,
POL,Marcin Józefowski,,,,,marcin.jozefowski,,,,,,,,,,,
POL,Marcin Kozuba,,,,,,,,,,,,,,,,
POL,Marcin Matla,,,,,,,,,,,,,,,,
POL,Marcin O. Pietrzak,Legia Warszawa,,1974,,,,,,,,e5dff184e6b1fc9d4abb89e87a38f054,,,,,
POL,Marcin Panek,,,1983-12-07,,marcin.panek.79,,,,,,,,,,,
POL,Marcin Pfeiffer,,,,,,,,,,,,,,,,
POL,Marcin Pietrzak,Międzyszkolny Klub Sportowy Dwójka Warszawa,,2004,,,,,,,,,,,,,
POL,Marcin Wojtoniak,,,,,,,,,,,,,,,,
POL,Marek Kaczmarek,,,,,,,,,,,,,,,,
POL,Marek Masłowski,,,,,,,,,,,,,,,,
POL,Marek Matysiewicz,,,,,,,,,,,,,,,,
POL,Marek Milewski,,,,,,,,,,,,,,,,
POL,Mariusz Ambroziak,,,,,,,,,,,,,,,,
POL,Mariusz Michalski,Yacht Klub Stal Gdynia,,,,mariusz.michalski.5,,,,,,,,,,,
POL,Mariusz Świstelnicki,,,,,,,,,,,,,,,,
POL,Mateusz Byrski,UKS NAVIGO Sopot,,1992,,mateusz.byrski.7,,,,,,,,,,,
POL,Mateusz Grużewski,,,,,,,,,,,,,,,,
POL,Mateusz Jura,AZS SGH Warszawa,,1989,,mateusz.jura.14,,,,,,,,,,,
POL,Mateusz Wolszczak,,,,,MATEUSZWOLSZCZAK,,,,,,,,,,,
POL,Mateusz Wujec,,,,,,,,,,,,,,,,
POL,Mateusz Żołnierkiewicz,,,,,,,,,,,,,,,,
POL,Michał Goździak,,,,,,,,,,,,,,,,
POL,Michał Kępski,,,,,mr.mike.mk,,,,,,,,,,,
POL,Michał Kołodziej,,,,,,,,,,,,,,,,
POL,Michał Marciniak,,,,,,,,,,,,,,,,
POL,Michał Mironiuk,,,,,,,,,,,,,,,,
POL,Michał Olko,Yacht Klub Stal Gdynia,,,,,,,,,,,,,,,
POL,Michał Prończuk,,,,,100001074556844,,,,,,,,,,,
POL,Michał Redmerski,,,,,,,,,,,,,,,,
POL,Michał Ruciński,Akademicki Klub Morski Gdańsk,,,,,,,,,,,,,,,
POL,Michał Strusiński,,,,,strus.strus,,,,,,,,,,,
POL,Michał Terpiłowski,,,2004,,,,,,,,,,,,,
POL,Michał Tracz,,,1976,,100004052150126,,,,,,,,,,,
POL,Michał Wdówka,,,,,,,,,,,,,,,,
POL,Michał Włodarczak,,,,,,,,,,,,,,,,
POL,Michał Zera,,,,,,,,,,,,,,,,
POL,Mieczysław Szwed,,,,,mietekszwed,,,,,,,,,,,
POL,Miłosz Komoń,,,,,,,,,,,,,,,,
POL,Mirosław Majcher,,,,,,,,,,,,,,,,
POL,Monika Kapitan,,,,,,,,,,,,,,,,
POL,Monika Komadowska,,,,,,,,,,,,,,,,
POL,Norbert Kiderys,,,,,,,,,,,,,,,,
POL,Patrycja Szczepkowska,,,,,,,,,,,,,,,,
POL,Patryk Płotka,,,,,,,,,,,,,,,,
POL,Patryk Witkowski,,,,,,,,,,,,,,,,
POL,Paweł Choroba,KŻ Horn Kraków,,,,,,,,,,,,,,,
POL,Paweł Henszke,Centrum Żeglarskie Szczecin,,1961,,NavelPawelHenszke,,,,,,9b702bc10732dfa661028308b4cce3e4,,,,,
POL,Paweł Kluczyński,AZS Poznań,,,,,,,,,,,,,,,
POL,Paweł Nawrocki,,,,,,,,,,,,,,,,
POL,Paweł Prus,,,,,pawel.p.prus,,,,,,,,,,,
POL,Paweł Różycki,,,,,,,,,,,,,,,,
POL,Paweł Rzepecki,,,,,,,,,,,,,,,,
POL,Paweł Strzelecki,,,,,,,,,,,,,,,,
POL,Piotr Duma,,,,,,,,,,,,,,,,
POL,Piotr Dutt,,,,,,,,,,,,,,,,
POL,Piotr Juckiewicz,,,,,,,,,,,,,,,,
POL,Piotr Julkiewicz,,,,,,,,,,,,,,,,
POL,Piotr Kosobucki,,,,,,,,,,,,,,,,
POL,Piotr Rzepecki,,,,,,,,,,,,,,,,
POL,Piotr Rzezak,,,,,,,,,,,,,,,,
POL,Piotr Żółtowski,,,,,1681357050,,,,,,,,,,,
POL,Przemek Zagórski,Yacht Klub Stal Gdynia,,,,,,,,,,,,,,,
POL,Przemysław Iwanek,,,,,,,,,,,,,,,,
POL,Przemysław Kukułowicz,,,,,,,,,,,,,,,,
POL,Przemysław Rzepecki,,,,,,,,,,,,,,,,
POL,Radosław Grabicki,,,,,,,,,,,,,,,,
POL,Rafał Becker,,,,,,,,,,,,,,,,
POL,Rafał Milczarczyk,,,1992,,,,,,,POLRM2,,,,,,
POL,Rafał Sawicki,,,,,,,,,,,,,,,,
POL,Robert Korybut-Daszkiewicz,,,,,robert.korybutdaszkiewicz,,,,,,,,,,,
POL,Robert Zatorski,,,,,,,,,,,,,,,,
POL,Roman Główka,,,,,100001237675449,,,,,,,,,,,
POL,Romuald Szukała,,,,,,,,,,,,,,,,
POL,Ryszard Pfeiffer,,,,,,,,,,,,,,,,
POL,Seweryn Wysokiński,,,,,,,,,,,,,,,,
POL,Sławomir Bartkowski,,,,,,,,,,,,,,,,
POL,Sławomir Plichta,,,,,100001811048233,,,,,,,,,,,
POL,Stanisław Karmoliński,,,,,,,,,,,,,,,,
POL,Stefan Romanik,Klub Sportowy Spójnia Warszawa,,1988,,,,,,,,,,,,,
POL,Szczepan Tomaszewski,,,,,,,,,,,,,,,,
POL,Szymon Janiak,,,,,,,,,,,,,,,,
POL,Szymon Kabala,,,,,szymon.kabala,,,,,,,,,,,
POL,Szymon Kabała,,,,,,,,,,,,,,,,
POL,Szymon Swosiński,,,,,,,,,,,,,,,,
POL,Szymon Szymik,,,,,,,,,,,,,,,,
POL,Szymon Wierzbicki,,,,,,,,,,,,,,,,
POL,Teofil Nowak,,,,,,,,,,,,,,,,
POL,Tobiasz Zajączkowski,,,,,,,,,,,,,,,,
POL,Tomasz Brzozowski,KŻ Horn Kraków,,1983-02-16,,tomek.brzozowski.967,,,,,,,,,,,
POL,Tomasz Frydrychowicz,,,,,,,,,,,,,,,,
POL,Tomasz Grzybowski,,,,,,,,,,,,,,,,
POL,Tomasz Idzikowski,,,,,,,,,,,,,,,,
POL,Tomasz Korda,,,,,,,,,,,,,,,,
POL,Tomasz Micewicz,,,,,,,,,,,,,,,,
POL,Tomasz Polikowski,Yacht Klub Stal Gdynia,,1980-11-27,,tomek.polikowski.3,,,,,,,,,,,
POL,Tomasz Zubelewicz,,,,,,,,,,,,,,,,
POL,Tymon Sadowski,,,,,,,,,,,,,,,,
POL,Wiktoria Lasek,,,,,,,,,,,,,,,,
POL,Władysław Kondej,AZS Poznań,,,,,,,,,,,,,,,
POL,Wojciech Gierak,,,,,,,,,,,,,,,,
POL,Wojciech Kasprzyk,,,,,100015678672057,,,,,,,,,,,
POL,Zbigniew Doch,,,,,,,,,,,,,,,,
POL,Zbigniew Monkiewicz,,,,,,,,,,,,,,,,
POL,Zbisław Lasek,,,,,zbislaw.lasek,,,,,,,,,,,
RSA,Aaron Biagio,Victoria lake club,,2006,,,,,,,,,,,,,
RSA,Adam van der Ploeg,,,,,,,,,,,,,,,,
RSA,Adrian Gornall,,,,,,,,,,,,,,,,
RSA,Alan Franklin,KZN,,,,,,,,,,,,,,,
RSA,Alan Haylett,VLC,,,,,,,,,,,,,,,
RSA,Albrecht Holm,Pretoria Sailing Club,,,,,,,,,,,,,,,
RSA,Alexander Ham,,,,,,,,,,,,,,,,
RSA,Allan Lewthwaite,,,,,,,,,,,,,,,,
RSA,Amber de Dekker,,,,,,,,,,,,,,,,
RSA,Andre Eigelaar,,,,,,,,,,,,,,,,
RSA,Andrew Arnold,,,,,,,,,,,,,,,,
RSA,Andrew Arthur,,,,,,,,,,,,,,,,
RSA,Andrew Heathcote,,,,,,,,,,,,,,,,
RSA,Anthony Parker,,,,,,,,,,,,,,,,
RSA,Anton Ellens,KZN,,,,,,,,,,,,,,,
RSA,Arend Van Wamelen,,,,,,,,,,,,,,,,
RSA,Barry Hundley,,,,,,,,,,,,,,,,
RSA,Belinda Fraser,,,,,,,,,,,,,,,,
RSA,Ben de Klerk,,,,,,,,,,,,,,,,
RSA,Bobby Dutton,,,,,,,,,,,,,,,,
RSA,Brennan Robinson,,,,,,,,,,,,,,,,
RSA,Brett von Budenbrock,,,,,,,,,,,,,,,,
RSA,Bronwen Klaas,,,,,,,,,,,e97cc456dc15f4792e9c31233a5cd84e,,,,,
RSA,Campbell Tiley,,,,,,,,,,,,,,,,
RSA,Carl Zimmerman,,,,,,,,,,,,,,,,
RSA,Charles Crosby,Pretoria Sailing Club,,,,,,,,,,,,,,,
RSA,Chris Oosthuizen,PYC,,,,,,,,,,,,,,,
RSA,CJ Milln,,,,,,,,,,,,,,,,
RSA,Clive Whitburn,,,,,,,,,,,,,,,,
RSA,Colin Becker,,,,,,,,,,,,,,,,
RSA,Courtney Ballantyne,,,,,,,,,,,,,,,,
RSA,Craig Parker,,,,,,,,,,,,,,,,
RSA,Dale Kushner,,,,,,,,,,,,,,,,
RSA,Danie Ungerer,,,,,,,,,,,,,,,,
RSA,Daniel Eigelaar,,,,,,,,,,,,,,,,
RSA,Daniel Snyman,,,,,,,,,,,,,,,,
RSA,Dave Grieve,,,,,,,,,,,,,,,,
RSA,David Nieman,,,,,,,,,,,,,,,,
RSA,David Rae,,,,,,,,,,,,,,,,
RSA,David Vinnicombe,,,,,,,,,,,,,,,,
RSA,Dennis Lapham,,,,,,,,,,,,,,,,
RSA,Derek Nortjie,,,,,,,,,,,,,,,,
RSA,Dietmar Holm,Pretoria Sailing Club,,,,,,,,,,,,,,,
RSA,Diettmar Holm,,,,,,,,,,,,,,,,
RSA,Dirk Rother,,,,,,,,,,,,,,,,
RSA,Dirk Von der Fecht,,,,,,,,,,,,,,,,
RSA,Ditmar Herman,VLC,,,,,,,,,,,,,,,
RSA,Drew Scott,,,,,drew.scott.5059,,,,,,,,,,,
RSA,Dudley Isaacs,,,,,,,,,,,,,,,,
RSA,Dudley Thomson,,,,,,,,,,,,,,,,
RSA,Dylan Leroux,,,,,,,,,,,,,,,,
RSA,Eddie Forster,,,,,,,,,,,,,,,,
RSA,Euan Hurter,,,,,,,,,,,,,,,,
RSA,Evert Groenewald,,,,,,,,,,,,,,,,
RSA,Ferdinand Holm,Pretoria Sailing Club,,,,,,,,,,,,,,,
RSA,Flynn Robson,,,,,,,,,,,,,,,,
RSA,Frank Silberbauer,,,,,,,,,,,,,,,,
RSA,George Calder-Potts,,,,,,,,,,,,,,,,
RSA,Georgou Divaris,,,,,,,,,,,,,,,,
RSA,Gordon Quarmby,,,,,,,,,,,,,,,,
RSA,Grant Ballantyne,,,,,,,,,,,,,,,,
RSA,Grant Chadwick,,,,,,,,,,,,,,,,
RSA,Greg Barnard,,,,,,,,,,,,,,,,
RSA,Gregg Dobson,,,,,,,,,,,,,,,,
RSA,Gregg Hurter,,,,,,,,,,,,,,,,
RSA,Hans Rogotzki,,,,,,,,,,,,,,,,
RSA,Harry Ellens,KZN,,,,,,,,,,,,,,,
RSA,Henko Holtzhausen,,,,,,,,,,,,,,,,
RSA,Ian Campbell,,,,,,,,,,,,,,,,
RSA,Ian Hogg,,,,,,,,,,,,,,,,
RSA,Ian Jones,,,,,,,,,,,,,,,,
RSA,James Largier,,,,,,,,,,,,,,,,
RSA,James Spikesly,,,,,,,,,,,,,,,,
RSA,Jan Milne,,,,,,,,,,,,,,,,
RSA,Jason Honeywell,,,,,,,,,,,,,,,,
RSA,Jay D'Engle,,,,,,,,,,,,,,,,
RSA,John Archer,,,,,,,,,,,,,,,,
RSA,John Lindemann,,,,,,,,,,,,,,,,
RSA,Jonathan Ham,,,,,,,,,,,,,,,,
RSA,Jonathan Norton,,,,,,,,,,,,,,,,
RSA,Karl Kuhn,,,,,,,,,,,,,,,,
RSA,Kevin Foreman,,,,,,,,,,,,,,,,
RSA,Kevin O'Connor,,,,,,,,,,,,,,,,
RSA,Kobus Holtzhausen,,,,,,,,,,,,,,,,
RSA,Kyle Klaas,,,,,,,,,,,,,,,,
RSA,Leo Ehlers,,,,,,,,,,,,,,,,
RSA,Leo Ehlers Jnr,,,,,,,,,,,,,,,,
RSA,Leo Huizenga,,,,,,,,,,,,,,,,
RSA,Leon Prinsloo,,,,,,,,,,,,,,,,
RSA,Luke Wagner,,,,,,,,,,,,,,,,
RSA,Malcom Möller,,,,,,,,,,,,,,,,
RSA,Marc Bouwer,,,,,,,,,,,,,,,,
RSA,Marco Seitz,,,,,,,,,,,,,,,,
RSA,Mark Abbotts,,,,,,,,,,,,,,,,
RSA,Mark Biagio,,,,,,,,,,,,,,,,
RSA,Mark Biaglo,,,,,,,,,,,,,,,,
RSA,Mark Rogotski,,,,,,,,,,,,,,,,
RSA,Markus Progli,,,,,,,,,,,,,,,,
RSA,Matthew McCrystal,,,,,,,,,,,,,,,,
RSA,Michael Biagio,,,,,,,,,,,,,,,,
RSA,Michael Giles,,,,,,,,,,,,,,,,
